"Amit","1001","1002","default","2017-08-28 16:47:44","","2017-08-28 16:47:46","2","0","ORIGINATOR_CANCEL","aeb90dd0-a3cd-497a-8470-b8daa9c25e1f","","1001","",""
"Amit","1001","1002","default","2017-08-28 16:48:08","2017-08-28 16:48:19","2017-08-28 16:48:26","18","7","NORMAL_CLEARING","cfdc5c28-ee7d-4f1f-aaca-02f820b934a8","66ba0d47-82eb-44c4-90ed-c0384d1431f7","1001","G722","G722"
"Amit","1001","8192324","default","2017-08-28 16:52:36","","2017-08-28 16:53:19","43","0","RECOVERY_ON_TIMER_EXPIRE","562d11d2-cba2-4d35-a088-01a89d070a3b","","1001","",""
"Amit","1001","8192324","default","2017-08-28 16:55:43","","2017-08-28 16:56:25","42","0","RECOVERY_ON_TIMER_EXPIRE","228ae438-9c53-47e4-93d5-ae0cfad29f32","","1001","",""
"1001","1001","1002","default","2017-08-28 18:21:08","2017-08-28 18:21:23","2017-08-28 18:21:54","46","31","NORMAL_CLEARING","b31ce8eb-d82c-46d2-ac74-62cb90f012e4","fc16120d-cf4c-4a92-858e-412c6b5420d7","1001","opus","opus"
"1001","1001","9888","default","2017-08-28 18:45:53","2017-08-28 18:45:53","2017-08-28 18:46:59","66","66","NORMAL_CLEARING","684f6993-8889-43ca-804e-36601329b985","7575582b-a647-4f6f-9be9-1cf88717335c","1001","opus","opus"
"1001","1001","819232","default","2017-08-28 19:21:01","","2017-08-28 19:21:01","0","0","NORMAL_CLEARING","a647e8bd-d3c3-4810-8d20-b65c0c4adbe7","","1001","",""
"1001","1001","8192324","default","2017-08-28 19:21:55","","2017-08-28 19:22:28","33","0","RECOVERY_ON_TIMER_EXPIRE","197169ea-2298-4e60-9ba1-dd15b70d0d89","","1001","",""
"1001","1001","8192324","default","2017-08-28 20:07:23","","2017-08-28 20:07:41","18","0","ORIGINATOR_CANCEL","a3d8dce2-0b65-4073-81ba-5f70a90c3198","","1001","",""
"1001","1001","1002","default","2018-01-19 08:52:29","2018-01-19 08:52:29","2018-01-19 08:52:43","14","14","NORMAL_CLEARING","6fe3d7b2-c913-49d2-a641-ec86c3fad214","c1184669-3d3e-4e72-ba39-7d156bc46279","1001","opus","opus"
